TimeStamp,myo_emg0,myo_emg1,myo_emg2,myo_emg3,myo_emg4,myo_emg5,myo_emg6,myo_emg7,myo_avg,myo_quatw,myo_quatx,myo_quaty,myo_quatz,myo_accx,myo_accy,myo_accz,myo_gyrox,myo_gyroy,myo_gyroz,dummy,dummy,myo_max,myo_reset
6.18473744,0,8,3,-1,-4,-2,2,0,0,0.95141602,0.0993042,0.04406738,0.28796387,-0.02685547,0.19873047,0.94335938,-0.25,-0.75,0.75,1.16315E+33,1.16315E+33,0,
6.19513202,1,-18,2,3,-3,0,-2,-1,0,0.95141602,0.0993042,0.04406738,0.28796387,-0.02685547,0.20703125,0.94482422,0.1875,-0.375,0.1875,1.16315E+33,1.16315E+33,0,
6.20562577,3,-4,-4,0,-1,0,3,2,0,0.95141602,0.0993042,0.04406738,0.28796387,-0.02685547,0.20703125,0.94482422,0.1875,-0.375,0.1875,1.16315E+33,1.16315E+33,0,
6.2160356,0,2,3,-1,-1,-1,0,1,0,0.95141602,0.0993042,0.04406738,0.28796387,-0.02685547,0.20703125,0.94482422,0.1875,-0.375,0.1875,1.16315E+33,1.16315E+33,0,
6.22647524,1,6,0,1,0,1,0,1,0,0.95141602,0.09936523,0.04406738,0.28796387,-0.03027344,0.21435547,0.94287109,0,-0.0625,0.1875,1.16315E+33,1.16315E+33,0,
6.23695564,1,6,0,1,0,1,0,1,0,0.95141602,0.09924316,0.04418945,0.2880249,-0.03662109,0.21435547,0.93554688,-1.125,0.125,0.125,1.16315E+33,1.16315E+33,0,
6.24734187,2,22,-9,-1,-2,-1,0,1,0,0.95141602,0.09924316,0.04418945,0.2880249,-0.03662109,0.21435547,0.93554688,-1.125,0.125,0.125,1.16315E+33,1.16315E+33,0,
6.25777674,2,22,-9,-1,-2,-1,0,1,0,0.95141602,0.09924316,0.04418945,0.2880249,-0.03662109,0.21435547,0.93554688,-1.125,0.125,0.125,1.16315E+33,1.16315E+33,0,
6.26813793,3,-10,-5,1,1,1,-1,0,0,0.95141602,0.09924316,0.04418945,0.2880249,-0.02636719,0.20556641,0.93554688,-0.6875,-0.1875,0.1875,1.16315E+33,1.16315E+33,0,
6.27860165,-3,7,4,1,-1,-1,-4,0,0,0.95141602,0.09918213,0.04418945,0.2880249,-0.02734375,0.203125,0.94287109,0.125,-0.1875,0.0625,1.16315E+33,1.16315E+33,0,
6.28905129,-3,-9,-6,-3,-2,0,0,-1,0,0.95141602,0.09918213,0.04418945,0.2880249,-0.02734375,0.203125,0.94287109,0.125,-0.1875,0.0625,1.16315E+33,1.16315E+33,0,
6.29950094,-2,2,2,2,1,0,0,0,0,0.95141602,0.09918213,0.04418945,0.2880249,-0.03125,0.20849609,0.94238281,0.25,-0.1875,0.0625,1.16315E+33,1.16315E+33,0,
6.30995607,-2,2,2,2,1,0,0,0,0,0.95141602,0.09918213,0.04418945,0.2880249,-0.03125,0.20849609,0.94238281,0.25,-0.1875,0.0625,1.16315E+33,1.16315E+33,0,
6.3203063,-2,-5,0,-1,-3,-1,-1,-2,0,0.95141602,0.09924316,0.04425049,0.2880249,-0.03417969,0.21289062,0.94970703,-0.625,0.1875,-0.125,1.16315E+33,1.16315E+33,0,
6.33077741,0,1,3,-1,1,1,-1,-1,0,0.95141602,0.09924316,0.04425049,0.2880249,-0.03417969,0.21289062,0.94970703,-0.625,0.1875,-0.125,1.16315E+33,1.16315E+33,0,
6.34118366,-3,2,6,-2,0,-1,-2,-1,0,0.95141602,0.09918213,0.04425049,0.2880249,-0.03369141,0.20556641,0.94091797,-0.625,-0.3125,0.1875,1.16315E+33,1.16315E+33,0,
6.35158944,-1,-9,-10,-1,-1,0,1,-1,0,0.95141602,0.09924316,0.04425049,0.2880249,-0.02832031,0.20996094,0.94091797,0,0.0625,0,1.16315E+33,1.16315E+33,0,
6.36207032,0,-2,0,-3,-1,-1,-2,-2,0,0.95141602,0.09924316,0.04425049,0.2880249,-0.02832031,0.20996094,0.94091797,0,0.0625,0,1.16315E+33,1.16315E+33,0,
6.37255406,0,-2,0,-3,-1,-1,-2,-2,0,0.95141602,0.09924316,0.04425049,0.2880249,-0.02832031,0.20996094,0.94091797,0,0.0625,0,1.16315E+33,1.16315E+33,0,
6.38291454,5,4,-1,2,-2,0,-1,1,0,0.95141602,0.09924316,0.04425049,0.28796387,-0.02832031,0.20800781,0.93115234,0.3125,-0.125,0.25,1.16315E+33,1.16315E+33,0,
6.39335561,2,-8,2,-3,-5,-3,0,-2,0,0.95141602,0.09924316,0.04425049,0.28796387,-0.02832031,0.20800781,0.93115234,0.3125,-0.125,0.25,1.16315E+33,1.16315E+33,0,
6.40377879,2,-8,-4,0,1,0,0,-1,0,0.95141602,0.09924316,0.04431152,0.28796387,-0.03417969,0.20996094,0.93408203,0.1875,0.3125,0.1875,1.16315E+33,1.16315E+33,0,
6.41421103,2,-8,-4,0,1,0,0,-1,0,0.95141602,0.09924316,0.04431152,0.28796387,-0.02978516,0.20898438,0.93652344,-0.125,0.3125,0.0625,1.16315E+33,1.16315E+33,0,
6.42460465,-4,-9,0,-2,-2,-2,-3,-2,0,0.95141602,0.09924316,0.04431152,0.28796387,-0.02978516,0.20898438,0.93652344,-0.125,0.3125,0.0625,1.16315E+33,1.16315E+33,0,
6.43505287,0,4,-6,-4,-1,-2,-1,-1,0,0.95141602,0.09924316,0.04431152,0.28796387,-0.03027344,0.20507812,0.93457031,-0.9375,0.375,0.3125,1.16315E+33,1.16315E+33,0,
6.44550347,1,15,0,-3,-2,-3,-2,-1,0,0.95141602,0.09924316,0.04431152,0.28796387,-0.03027344,0.20507812,0.93457031,-0.9375,0.375,0.3125,1.16315E+33,1.16315E+33,0,
6.45590448,-3,19,0,0,1,-1,-2,-1,0,0.95141602,0.09924316,0.04431152,0.28796387,-0.03027344,0.20507812,0.93457031,-0.9375,0.375,0.3125,1.16315E+33,1.16315E+33,0,
6.46628547,1,3,1,-1,-1,-2,0,1,0,0.95141602,0.09924316,0.04431152,0.28796387,-0.03222656,0.20068359,0.9375,-0.9375,0.25,0.25,1.16315E+33,1.16315E+33,0,
6.4767549,1,3,1,-1,-1,-2,0,1,0,0.95141602,0.09918213,0.04437256,0.28796387,-0.03710938,0.20263672,0.93359375,0.375,-0.3125,0.25,1.16315E+33,1.16315E+33,0,
6.48714042,-4,-18,-7,-1,-2,-3,-3,-1,0,0.95141602,0.09918213,0.04437256,0.28796387,-0.03710938,0.20263672,0.93359375,0.375,-0.3125,0.25,1.16315E+33,1.16315E+33,0,
6.49756312,-4,-18,-7,-1,-2,-3,-3,-1,0,0.95135498,0.09942627,0.04443359,0.2880249,-0.03955078,0.20849609,0.93408203,1,-1,0.3125,1.16315E+33,1.16315E+33,0,
6.50801158,2,3,-1,0,-3,-1,-2,0,0,0.95135498,0.09942627,0.04443359,0.2880249,-0.03955078,0.20849609,0.93408203,1,-1,0.3125,1.16315E+33,1.16315E+33,0,
6.51841378,2,-14,-3,1,2,0,2,2,0,0.95135498,0.09942627,0.04431152,0.28796387,-0.03271484,0.20996094,0.93408203,-0.5,-1.25,0.0625,1.16315E+33,1.16315E+33,0,
6.52889967,2,-14,-3,1,2,0,2,2,0,0.95135498,0.09942627,0.04431152,0.28796387,-0.03271484,0.20996094,0.93408203,-0.5,-1.25,0.0625,1.16315E+33,1.16315E+33,0,
6.53925371,2,4,5,0,2,1,2,-1,0,0.95141602,0.09942627,0.04406738,0.2880249,-0.03222656,0.20654297,0.93701172,-0.5625,-1.4375,0.3125,1.16315E+33,1.16315E+33,0,
6.5497117,2,4,5,0,2,1,2,-1,0,0.95141602,0.09942627,0.04406738,0.2880249,-0.03222656,0.20654297,0.93701172,-0.5625,-1.4375,0.3125,1.16315E+33,1.16315E+33,0,
6.56006169,0,-9,5,-2,-1,1,0,-2,0,0.95141602,0.09942627,0.04412842,0.2880249,-0.03076172,0.20751953,0.93212891,-0.375,-0.9375,0.125,1.16315E+33,1.16315E+33,0,
6.57047391,0,-6,-4,0,2,0,1,0,0,0.95141602,0.09942627,0.04412842,0.2880249,-0.03076172,0.20751953,0.93212891,-0.375,-0.9375,0.125,1.16315E+33,1.16315E+33,0,
6.58088017,0,-6,-4,0,2,0,1,0,0,0.95141602,0.09942627,0.04412842,0.2880249,-0.03466797,0.203125,0.93652344,0.25,-0.875,0.3125,1.16315E+33,1.16315E+33,0,
6.59128189,-3,4,4,-2,-1,0,-8,-5,0,0.95141602,0.09942627,0.04412842,0.2880249,-0.03466797,0.203125,0.93652344,0.25,-0.875,0.3125,1.16315E+33,1.16315E+33,0,
6.60170555,-1,-1,-4,-2,-1,-1,-1,-2,0,0.95141602,0.09942627,0.04412842,0.2880249,-0.02734375,0.20507812,0.93896484,0.125,-0.6875,0.375,1.16315E+33,1.16315E+33,0,
6.61216593,-1,-1,-4,-2,-1,-1,-1,-2,0,0.95141602,0.09942627,0.04412842,0.2880249,-0.02734375,0.20507812,0.93896484,0.125,-0.6875,0.375,1.16315E+33,1.16315E+33,0,
6.62261748,3,12,-3,-2,-2,-1,2,2,0,0.95141602,0.09942627,0.04412842,0.2880249,-0.02734375,0.20605469,0.93603516,-0.625,-0.625,0.75,1.16315E+33,1.16315E+33,0,
6.63306046,1,-10,-3,2,0,-2,1,-2,0,0.95141602,0.09942627,0.04412842,0.2880249,-0.02734375,0.20605469,0.93603516,-0.625,-0.625,0.75,1.16315E+33,1.16315E+33,0,
6.64344096,-3,-2,4,0,0,-1,0,1,0,0.95141602,0.09936523,0.04418945,0.2880249,-0.03613281,0.20214844,0.94091797,-0.75,-0.875,0.9375,1.16315E+33,1.16315E+33,0,
6.65391922,-3,-2,4,0,0,-1,0,1,0,0.95141602,0.09936523,0.04418945,0.2880249,-0.03613281,0.20214844,0.94091797,-0.75,-0.875,0.9375,1.16315E+33,1.16315E+33,0,
6.66426706,-3,-2,4,0,0,-1,0,1,0,0.95141602,0.09936523,0.04418945,0.2880249,-0.03613281,0.20214844,0.94091797,-0.75,-0.875,0.9375,1.16315E+33,1.16315E+33,0,
6.67461085,0,-4,4,-1,0,-1,-4,-1,0,0.95141602,0.09936523,0.04418945,0.2880249,-0.02880859,0.20507812,0.93896484,0.5,-0.9375,0.75,1.16315E+33,1.16315E+33,0,
6.68505239,0,-4,4,-1,0,-1,-4,-1,0,0.95129395,0.09967041,0.04412842,0.28814697,-0.02832031,0.21435547,0.93652344,0.875,-1,1.1875,1.16315E+33,1.16315E+33,0,
6.69545269,-2,-10,-3,-2,-1,-1,-4,-1,0,0.95129395,0.09967041,0.04412842,0.28814697,-0.02832031,0.21435547,0.93652344,0.875,-1,1.1875,1.16315E+33,1.16315E+33,0,
6.70598912,-2,-13,-3,-2,-1,-1,-2,-3,0,0.95129395,0.0994873,0.04400635,0.28833008,-0.02929688,0.21337891,0.93994141,-1.5625,-0.4375,1.0625,1.16315E+33,1.16315E+33,0,
6.71680403,0,3,-10,1,2,1,-1,0,0,0.95129395,0.0994873,0.04400635,0.28833008,-0.02929688,0.21337891,0.93994141,-1.5625,-0.4375,1.0625,1.16315E+33,1.16315E+33,0,
6.72760773,1,-4,-14,0,-1,-1,2,2,0,0.95129395,0.09918213,0.04382324,0.28851318,-0.02636719,0.19921875,0.95117188,-1.4375,-0.4375,0.9375,1.16315E+33,1.16315E+33,0,
6.73860669,1,-4,-14,0,-1,-1,2,2,0,0.95129395,0.09918213,0.04382324,0.28851318,-0.02636719,0.19921875,0.95117188,-1.4375,-0.4375,0.9375,1.16315E+33,1.16315E+33,0,
6.74928212,-2,31,4,3,-2,0,-2,-1,0,0.95129395,0.09918213,0.04382324,0.28851318,-0.03027344,0.20654297,0.94384766,-0.125,-0.5,0.5625,1.16315E+33,1.16315E+33,0,
6.76023912,0,-2,-5,0,-2,-1,1,0,0,0.95129395,0.09918213,0.04382324,0.28851318,-0.02734375,0.20703125,0.93359375,-0.1875,-0.3125,0.9375,1.16315E+33,1.16315E+33,0,
6.7711699,0,-2,-5,0,-2,-1,1,0,0,0.95129395,0.09918213,0.04382324,0.28851318,-0.02734375,0.20703125,0.93359375,-0.1875,-0.3125,0.9375,1.16315E+33,1.16315E+33,0,
6.78181601,2,0,0,-2,-1,-2,1,-1,0,0.95123291,0.09924316,0.04388428,0.28869629,-0.02832031,0.21289062,0.93212891,-0.3125,-0.0625,1.1875,1.16315E+33,1.16315E+33,0,
6.79301381,0,-5,1,0,1,0,0,1,0,0.95117188,0.09906006,0.04388428,0.28887939,-0.03320312,0.20898438,0.94580078,-1.375,0.125,1,1.16315E+33,1.16315E+33,0,
6.80390739,2,-7,-5,0,1,-1,-4,-2,0,0.95117188,0.09906006,0.04388428,0.28887939,-0.03320312,0.20898438,0.94580078,-1.375,0.125,1,1.16315E+33,1.16315E+33,0,
6.81465006,0,-1,3,0,0,-1,2,0,0,0.95117188,0.09906006,0.04388428,0.28887939,-0.03320312,0.20898438,0.94580078,-1.375,0.125,1,1.16315E+33,1.16315E+33,0,
6.82537127,-2,18,0,-4,-2,0,-2,-1,0,0.95117188,0.09899902,0.04394531,0.28887939,-0.03613281,0.203125,0.9375,-0.0625,0,0.625,1.16315E+33,1.16315E+33,0,
6.83625174,-3,-18,-5,-1,0,-1,7,0,0,0.95117188,0.09906006,0.04394531,0.28887939,-0.03515625,0.21240234,0.94042969,-0.5,-0.125,0.25,1.16315E+33,1.16315E+33,0,
6.8477931,-3,-2,3,-2,-3,0,-4,0,0,0.95117188,0.09906006,0.04394531,0.28887939,-0.03515625,0.21240234,0.94042969,-0.5,-0.125,0.25,1.16315E+33,1.16315E+33,0,
6.85859919,-3,-2,3,-2,-3,0,-4,0,0,0.95117188,0.09906006,0.04394531,0.28887939,-0.03515625,0.21240234,0.94042969,-0.5,-0.125,0.25,1.16315E+33,1.16315E+33,0,
6.86922765,1,-7,1,1,0,0,-3,0,0,0.95117188,0.09899902,0.04400635,0.28887939,-0.03515625,0.20214844,0.93847656,-1,-0.25,0.375,1.16315E+33,1.16315E+33,0,
6.88006115,1,-7,1,1,0,0,-3,0,0,0.95117188,0.09899902,0.04400635,0.28887939,-0.03222656,0.19677734,0.93896484,0.125,-0.625,0.25,1.16315E+33,1.16315E+33,0,
6.89080024,3,-1,-2,0,-2,-2,0,-1,0,0.95117188,0.09899902,0.04400635,0.28887939,-0.03222656,0.19677734,0.93896484,0.125,-0.625,0.25,1.16315E+33,1.16315E+33,0,
6.90160346,1,-3,2,-2,0,-1,-1,0,0,0.95117188,0.09893799,0.04400635,0.28887939,-0.03466797,0.19921875,0.93212891,0.875,-0.8125,0,1.16315E+33,1.16315E+33,0,
6.91257215,3,1,0,2,-1,0,0,-1,0,0.95117188,0.09893799,0.04400635,0.28887939,-0.03466797,0.19921875,0.93212891,0.875,-0.8125,0,1.16315E+33,1.16315E+33,0,
6.92341256,3,1,0,2,-1,0,0,-1,0,0.95117188,0.09912109,0.04388428,0.28881836,-0.03027344,0.20361328,0.93457031,0.75,-1.3125,-0.1875,1.16315E+33,1.16315E+33,0,
6.93418074,-1,7,-7,-1,1,-2,-2,-3,0,0.95117188,0.09912109,0.04388428,0.28881836,-0.03027344,0.20361328,0.93457031,0.75,-1.3125,-0.1875,1.16315E+33,1.16315E+33,0,
6.94501996,-2,-4,-3,0,1,-2,0,-1,0,0.95117188,0.09918213,0.04364014,0.28881836,-0.02587891,0.20458984,0.94335938,-0.25,-1.625,0.4375,1.16315E+33,1.16315E+33,0,
6.95588613,0,2,3,-3,0,0,-2,-2,0,0.95117188,0.09924316,0.04333496,0.28887939,-0.02734375,0.203125,0.93896484,0.125,-1.9375,0.5625,1.16315E+33,1.16315E+33,0,
6.96690464,5,-13,-2,1,0,0,1,2,0,0.95117188,0.09924316,0.04333496,0.28887939,-0.02734375,0.203125,0.93896484,0.125,-1.9375,0.5625,1.16315E+33,1.16315E+33,0,
6.97783017,5,-13,-2,1,0,0,1,2,0,0.95111084,0.09954834,0.04315186,0.28894043,-0.02734375,0.20263672,0.94189453,1.5625,-1.625,0.4375,1.16315E+33,1.16315E+33,0,
6.98869324,5,-13,-2,1,0,0,1,2,0,0.95111084,0.09954834,0.04315186,0.28894043,-0.02734375,0.20263672,0.94189453,1.5625,-1.625,0.4375,1.16315E+33,1.16315E+33,0,
6.99933887,5,-13,-2,1,0,0,1,2,0,0.95111084,0.09954834,0.04315186,0.28894043,-0.02734375,0.20263672,0.94189453,1.5625,-1.625,0.4375,1.16315E+33,1.16315E+33,0,
7.00984645,-1,8,-1,0,0,0,0,1,0,0.95111084,0.09954834,0.04315186,0.28894043,-0.02734375,0.20263672,0.94189453,1.5625,-1.625,0.4375,1.16315E+33,1.16315E+33,0,
7.02024579,1,-4,-2,-2,-1,0,-2,-3,0,0.95111084,0.09985352,0.04309082,0.28894043,-0.02539062,0.20703125,0.93896484,1.625,-1.0625,0.25,1.16315E+33,1.16315E+33,0,
7.03072739,-2,-1,-1,0,1,0,1,-1,0,0.95111084,0.09985352,0.04309082,0.28894043,-0.02246094,0.20996094,0.94287109,0.25,-0.9375,0.3125,1.16315E+33,1.16315E+33,0,
7.04121876,0,7,-7,0,-1,-3,-2,-1,0,0.95111084,0.09985352,0.04309082,0.28894043,-0.02685547,0.20996094,0.94628906,-0.625,-1,0.6875,1.16315E+33,1.16315E+33,0,
7.05168414,2,3,-2,1,1,1,0,2,0,0.95111084,0.09985352,0.04309082,0.28894043,-0.02685547,0.20996094,0.94628906,-0.625,-1,0.6875,1.16315E+33,1.16315E+33,0,
7.06211567,-1,5,-1,-3,-2,-2,-12,-3,0,0.95111084,0.09985352,0.04309082,0.28894043,-0.02685547,0.20996094,0.94628906,-0.625,-1,0.6875,1.16315E+33,1.16315E+33,0,
7.07264614,-6,-11,1,0,-1,0,-2,-2,0,0.9510498,0.09991455,0.04296875,0.2890625,-0.02685547,0.20703125,0.93359375,-0.0625,-1.0625,0.8125,1.16315E+33,1.16315E+33,0,
7.08330226,-6,-11,1,0,-1,0,-2,-2,0,0.9510498,0.09997559,0.04296875,0.2890625,-0.02587891,0.21240234,0.93945312,0.125,-0.5,0.6875,1.16315E+33,1.16315E+33,0,
7.09374571,0,0,-1,0,0,-2,-1,1,0,0.9510498,0.09997559,0.04296875,0.2890625,-0.01904297,0.21386719,0.93945312,-0.5,-0.125,0.625,1.16315E+33,1.16315E+33,0,
7.10430694,-1,-1,7,-4,0,-2,0,-2,0,0.9510498,0.09997559,0.04296875,0.2890625,-0.01904297,0.21386719,0.93945312,-0.5,-0.125,0.625,1.16315E+33,1.16315E+33,0,
7.11476398,3,15,7,4,3,0,3,3,0,0.9510498,0.09997559,0.04296875,0.2890625,-0.01904297,0.21386719,0.93945312,-0.5,-0.125,0.625,1.16315E+33,1.16315E+33,0,
7.12529349,3,5,3,-2,-3,-1,0,-3,0,0.9510498,0.09997559,0.04296875,0.2890625,-0.02490234,0.21044922,0.94726562,0.3125,-0.1875,0.8125,1.16315E+33,1.16315E+33,0,
7.1358006,3,5,3,-2,-3,-1,0,-3,0,0.9510498,0.09997559,0.04296875,0.2890625,-0.02490234,0.21044922,0.94726562,0.3125,-0.1875,0.8125,1.16315E+33,1.16315E+33,0,
7.14616227,-2,7,-3,-3,-3,-2,-4,-3,0,0.95098877,0.10015869,0.04296875,0.28924561,-0.02246094,0.21630859,0.94238281,0.25,-0.375,1.0625,1.16315E+33,1.16315E+33,0,
7.15659475,-3,-18,-4,-2,-2,-3,-1,-2,0,0.95098877,0.10015869,0.04296875,0.28924561,-0.02783203,0.21582031,0.94091797,0.4375,0.0625,0.6875,1.16315E+33,1.16315E+33,0,
7.16701674,-3,-18,-4,-2,-2,-3,-1,-2,0,0.95098877,0.10015869,0.04296875,0.28924561,-0.02783203,0.21582031,0.94091797,0.4375,0.0625,0.6875,1.16315E+33,1.16315E+33,0,
7.17737794,1,1,0,0,3,-1,0,2,0,0.95098877,0.10021973,0.04302979,0.28924561,-0.03320312,0.22558594,0.93505859,0.6875,0.1875,0.25,1.16315E+33,1.16315E+33,0,
7.18786478,-5,-30,-10,-2,-1,-2,-2,-1,0,0.95098877,0.10021973,0.04302979,0.28924561,-0.03320312,0.22558594,0.93505859,0.6875,0.1875,0.25,1.16315E+33,1.16315E+33,0,
7.19831467,-5,15,-2,-4,-5,-3,-3,-4,0,0.95098877,0.10028076,0.04302979,0.28918457,-0.03369141,0.22216797,0.93945312,-0.4375,0.75,-0.0625,1.16315E+33,1.16315E+33,0,
7.20876956,-1,4,-2,0,0,2,1,0,0,0.95098877,0.10028076,0.04302979,0.28918457,-0.03369141,0.22216797,0.93945312,-0.4375,0.75,-0.0625,1.16315E+33,1.16315E+33,0,
7.21918201,-1,4,-2,0,0,2,1,0,0,0.95098877,0.10028076,0.04302979,0.28918457,-0.03369141,0.22216797,0.93945312,-0.4375,0.75,-0.0625,1.16315E+33,1.16315E+33,0,
7.22952747,0,2,2,1,-1,0,1,0,0,0.95098877,0.10028076,0.04309082,0.28918457,-0.03076172,0.21240234,0.92871094,0.5,0.5625,-0.3125,1.16315E+33,1.16315E+33,0,
7.23998666,0,2,2,1,-1,0,1,0,0,0.95098877,0.10028076,0.04309082,0.28918457,-0.03076172,0.21240234,0.92871094,0.5,0.5625,-0.3125,1.16315E+33,1.16315E+33,0,
7.25033593,0,2,2,1,-1,0,1,0,0,0.95098877,0.10028076,0.04309082,0.28918457,-0.03076172,0.21240234,0.92871094,0.5,0.5625,-0.3125,1.16315E+33,1.16315E+33,0,
7.26068592,5,15,6,3,0,1,3,4,0,0.95098877,0.10028076,0.04309082,0.28918457,-0.02880859,0.21289062,0.93310547,0.4375,0.1875,-0.5,1.16315E+33,1.16315E+33,0,
7.27114272,0,6,0,-2,-3,-1,-2,-1,0,0.95098877,0.10028076,0.04309082,0.28918457,-0.02832031,0.21240234,0.93359375,-0.5,-0.625,-0.75,1.16315E+33,1.16315E+33,0,
7.28160739,0,6,0,-2,-3,-1,-2,-1,0,0.95098877,0.10028076,0.04309082,0.28918457,-0.02832031,0.21240234,0.93359375,-0.5,-0.625,-0.75,1.16315E+33,1.16315E+33,0,
7.29194951,-3,1,-6,-2,1,-1,0,-2,0,0.95098877,0.10040283,0.04296875,0.2890625,-0.02734375,0.21435547,0.93408203,-0.25,-1.25,-0.75,1.16315E+33,1.16315E+33,0,
7.30254912,0,0,7,0,0,-1,9,2,0,0.9510498,0.10058594,0.04278564,0.28894043,-0.02294922,0.21630859,0.92529297,-0.125,-1.5625,-0.5625,1.16315E+33,1.16315E+33,0,
7.31301832,-2,-3,-7,-2,1,-1,-2,-2,0,0.9510498,0.10070801,0.04260254,0.28887939,-0.02441406,0.20605469,0.93603516,0.125,-1.5625,-0.375,1.16315E+33,1.16315E+33,0,
7.3234787,-2,-3,-7,-2,1,-1,-2,-2,0,0.9510498,0.10070801,0.04260254,0.28887939,-0.02441406,0.20605469,0.93603516,0.125,-1.5625,-0.375,1.16315E+33,1.16315E+33,0,
7.33381271,0,-1,4,-1,-1,-1,1,1,0,0.95111084,0.10095215,0.04248047,0.28863525,-0.02685547,0.20166016,0.93115234,1.5625,-1.625,-1,1.16315E+33,1.16315E+33,0,
7.34426188,0,-1,4,-1,-1,-1,1,1,0,0.95111084,0.10095215,0.04248047,0.28863525,-0.02685547,0.20166016,0.93115234,1.5625,-1.625,-1,1.16315E+33,1.16315E+33,0,
7.35460925,-8,33,-3,-4,-3,-2,-5,-5,0,0.95111084,0.10095215,0.04248047,0.28863525,-0.02685547,0.20166016,0.93115234,1.5625,-1.625,-1,1.16315E+33,1.16315E+33,0,
7.36503267,2,-1,-1,-1,0,0,2,1,0,0.95111084,0.10137939,0.0423584,0.28839111,-0.02099609,0.21484375,0.93994141,1.875,-1.625,-1.25,1.16315E+33,1.16315E+33,0,
7.37551165,4,-4,3,-1,-1,-1,-2,0,0,0.95117188,0.10144043,0.04211426,0.28826904,-0.02441406,0.21484375,0.93701172,-0.5,-1.8125,-0.8125,1.16315E+33,1.16315E+33,0,
7.38594294,2,20,1,1,0,-1,0,-1,0,0.95117188,0.10144043,0.04211426,0.28826904,-0.02441406,0.21484375,0.93701172,-0.5,-1.8125,-0.8125,1.16315E+33,1.16315E+33,0,
7.39633298,2,20,1,1,0,-1,0,-1,0,0.95129395,0.10125732,0.04168701,0.28808594,-0.01757812,0.20507812,0.93798828,-1.5,-1.75,-0.875,1.16315E+33,1.16315E+33,0,
7.40674472,2,3,-1,1,0,-1,-2,-1,0,0.95129395,0.10125732,0.04168701,0.28808594,-0.01757812,0.20507812,0.93798828,-1.5,-1.75,-0.875,1.16315E+33,1.16315E+33,0,
7.41716886,-1,-21,-10,1,2,2,2,1,0,0.95135498,0.10113525,0.04125977,0.28796387,-0.01367188,0.19287109,0.94433594,-0.625,-1.9375,-0.75,1.16315E+33,1.16315E+33,0,
7.42767024,2,12,-7,0,-1,-2,-1,-1,0,0.95135498,0.10113525,0.04125977,0.28796387,-0.01367188,0.19287109,0.94433594,-0.625,-1.9375,-0.75,1.16315E+33,1.16315E+33,0,
7.43814802,0,1,-5,0,-1,0,-2,1,0,0.95135498,0.10125732,0.04095459,0.28790283,-0.01513672,0.20117188,0.95019531,0.75,-1.625,-0.375,1.16315E+33,1.16315E+33,0,
7.4485929,2,-15,7,-2,-2,-1,-3,-1,0,0.95135498,0.10125732,0.04095459,0.28790283,-0.01513672,0.20117188,0.95019531,0.75,-1.625,-0.375,1.16315E+33,1.16315E+33,0,
7.45903373,-2,-14,2,-5,-1,-1,0,-4,0,0.95135498,0.10150146,0.04077148,0.2878418,-0.02001953,0.22070312,0.94287109,0.25,-1.5625,-0.25,1.16315E+33,1.16315E+33,0,
7.46951151,-2,-14,2,-5,-1,-1,0,-4,0,0.95135498,0.10150146,0.04077148,0.2878418,-0.02001953,0.22070312,0.94287109,0.25,-1.5625,-0.25,1.16315E+33,1.16315E+33,0,
7.479882,-4,-5,-5,-1,0,-2,0,-2,0,0.95135498,0.10150146,0.04077148,0.2878418,-0.02001953,0.22070312,0.94287109,0.25,-1.5625,-0.25,1.16315E+33,1.16315E+33,0,
7.49029493,1,4,3,-1,-1,0,0,-2,0,0.95141602,0.10137939,0.04071045,0.2878418,-0.02636719,0.21533203,0.94873047,-1.25,-0.8125,0.125,1.16315E+33,1.16315E+33,0,
7.50078154,-3,-9,2,1,1,-1,-2,-2,0,0.95141602,0.10137939,0.04071045,0.2878418,-0.02441406,0.21289062,0.94921875,-0.6875,-0.25,-0.3125,1.16315E+33,1.16315E+33,0,
7.51127243,0,-7,3,2,1,-1,-1,-1,0,0.95141602,0.10137939,0.04071045,0.2878418,-0.02441406,0.21289062,0.94921875,-0.6875,-0.25,-0.3125,1.16315E+33,1.16315E+33,0,
7.52166271,1,0,-1,2,1,0,0,1,0,0.95141602,0.10119629,0.04083252,0.28771973,-0.02832031,0.21630859,0.94775391,-1.0625,0.375,-0.8125,1.16315E+33,1.16315E+33,0,
7.5321393,0,3,3,-5,-3,0,-2,-1,0,0.95141602,0.10119629,0.04083252,0.28771973,-0.02832031,0.21630859,0.94775391,-1.0625,0.375,-0.8125,1.16315E+33,1.16315E+33,0,
7.54262042,0,3,3,-5,-3,0,-2,-1,0,0.95141602,0.10119629,0.04083252,0.28771973,-0.02832031,0.21630859,0.94775391,-1.0625,0.375,-0.8125,1.16315E+33,1.16315E+33,0,
7.55298185,-1,-18,-5,-3,-1,-1,-5,-2,0,0.95141602,0.10119629,0.04089355,0.28771973,-0.03417969,0.21240234,0.95117188,-0.625,0.875,-0.5625,1.16315E+33,1.16315E+33,0,
7.5634594,2,-5,-1,-1,-3,-2,1,-2,0,0.95147705,0.10113525,0.04125977,0.28759766,-0.03125,0.21435547,0.95166016,-0.125,1.125,-0.5625,1.16315E+33,1.16315E+33,0,
